match_id,season,match_date,match_time,matchday,matchday_name,home_team_id,home_team,away_team_id,away_team,home_goals_halftime,away_goals_halftime,home_goals_fulltime,away_goals_fulltime,total_goals,winner,venue_stadium,venue_city,match_finished
60941,2021,2021-11-06,17:30,11,11. Spieltag,1635,RB Leipzig,7,Borussia Dortmund,1,0,2,1,3,home,,,True
60938,2021,2021-11-07,14:30,11,11. Spieltag,54,Hertha BSC,6,Bayer 04 Leverkusen,1,0,1,1,2,draw,,,True
60939,2021,2021-11-07,16:30,11,11. Spieltag,65,1. FC Köln,80,1. FC Union Berlin,1,2,2,2,4,draw,,,True
60937,2021,2021-11-07,18:30,11,11. Spieltag,115,SpVgg Greuther Fürth,91,Eintracht Frankfurt,0,0,1,2,3,away,,,True
60945,2021,2021-11-19,19:30,12,12. Spieltag,95,FC Augsburg,40,FC Bayern München,2,1,2,1,3,home,,,True
60944,2021,2021-11-20,14:30,12,12. Spieltag,83,DSC Arminia Bielefeld,131,VfL Wolfsburg,1,0,2,2,4,draw,,,True
60946,2021,2021-11-20,14:30,12,12. Spieltag,6,Bayer 04 Leverkusen,129,VfL Bochum,1,0,1,0,1,home,,,True
60947,2021,2021-11-20,14:30,12,12. Spieltag,7,Borussia Dortmund,16,VfB Stuttgart,0,0,2,1,3,home,,,True
60948,2021,2021-11-20,14:30,12,12. Spieltag,87,Borussia Mönchengladbach,115,SpVgg Greuther Fürth,3,0,4,0,4,home,,,True
60950,2021,2021-11-20,14:30,12,12. Spieltag,175,TSG Hoffenheim,1635,RB Leipzig,1,0,2,0,2,home,,,True
60952,2021,2021-11-20,17:30,12,12. Spieltag,80,1. FC Union Berlin,54,Hertha BSC,2,0,2,0,2,home,,,True
60949,2021,2021-11-21,14:30,12,12. Spieltag,112,SC Freiburg,91,Eintracht Frankfurt,0,2,0,2,2,away,,,True
60951,2021,2021-11-21,16:30,12,12. Spieltag,81,1. FSV Mainz 05,65,1. FC Köln,1,0,1,1,2,draw,,,True
60960,2021,2021-11-26,19:30,13,13. Spieltag,16,VfB Stuttgart,81,1. FSV Mainz 05,1,1,2,1,3,home,,,True
60954,2021,2021-11-27,14:30,13,13. Spieltag,129,VfL Bochum,112,SC Freiburg,0,0,2,1,3,home,,,True
60956,2021,2021-11-27,14:30,13,13. Spieltag,115,SpVgg Greuther Fürth,175,TSG Hoffenheim,1,2,3,6,9,away,,,True
60957,2021,2021-11-27,14:30,13,13. Spieltag,54,Hertha BSC,95,FC Augsburg,1,0,1,1,2,draw,,,True
60958,2021,2021-11-27,14:30,13,13. Spieltag,65,1. FC Köln,87,Borussia Mönchengladbach,0,0,4,1,5,home,,,True
60961,2021,2021-11-27,14:30,13,13. Spieltag,131,VfL Wolfsburg,7,Borussia Dortmund,1,1,1,3,4,away,,,True
60953,2021,2021-11-27,17:30,13,13. Spieltag,40,FC Bayern München,83,DSC Arminia Bielefeld,0,0,1,0,1,home,,,True
60955,2021,2021-11-28,14:30,13,13. Spieltag,91,Eintracht Frankfurt,80,1. FC Union Berlin,1,0,2,1,3,home,,,True
60959,2021,2021-11-28,16:30,13,13. Spieltag,1635,RB Leipzig,6,Bayer 04 Leverkusen,0,2,1,3,4,away,,,True
60970,2021,2021-12-03,19:30,14,14. Spieltag,80,1. FC Union Berlin,1635,RB Leipzig,1,1,2,1,3,home,,,True
60962,2021,2021-12-04,14:30,14,14. Spieltag,83,DSC Arminia Bielefeld,65,1. FC Köln,0,1,1,1,2,draw,,,True
60963,2021,2021-12-04,14:30,14,14. Spieltag,95,FC Augsburg,129,VfL Bochum,0,3,2,3,5,away,,,True
60964,2021,2021-12-04,14:30,14,14. Spieltag,6,Bayer 04 Leverkusen,115,SpVgg Greuther Fürth,3,1,7,1,8,home,,,True
60967,2021,2021-12-04,14:30,14,14. Spieltag,175,TSG Hoffenheim,91,Eintracht Frankfurt,2,1,3,2,5,home,,,True
60968,2021,2021-12-04,14:30,14,14. Spieltag,81,1. FSV Mainz 05,131,VfL Wolfsburg,2,0,3,0,3,home,,,True
60965,2021,2021-12-04,17:30,14,14. Spieltag,7,Borussia Dortmund,40,FC Bayern München,1,2,2,3,5,away,,,True
60969,2021,2021-12-05,14:30,14,14. Spieltag,16,VfB Stuttgart,54,Hertha BSC,2,1,2,2,4,draw,,,True
60966,2021,2021-12-05,16:30,14,14. Spieltag,87,Borussia Mönchengladbach,112,SC Freiburg,0,6,0,6,6,away,,,True
60977,2021,2021-12-10,19:30,15,15. Spieltag,65,1. FC Köln,95,FC Augsburg,0,0,0,2,2,away,,,True
60971,2021,2021-12-11,14:30,15,15. Spieltag,40,FC Bayern München,81,1. FSV Mainz 05,0,1,2,1,3,home,,,True
60972,2021,2021-12-11,14:30,15,15. Spieltag,129,VfL Bochum,7,Borussia Dortmund,1,0,1,1,2,draw,,,True
60974,2021,2021-12-11,14:30,15,15. Spieltag,112,SC Freiburg,175,TSG Hoffenheim,1,1,1,2,3,away,,,True
60976,2021,2021-12-11,14:30,15,15. Spieltag,54,Hertha BSC,83,DSC Arminia Bielefeld,0,0,2,0,2,home,,,True
60978,2021,2021-12-11,14:30,15,15. Spieltag,1635,RB Leipzig,87,Borussia Mönchengladbach,2,0,4,1,5,home,,,True
60979,2021,2021-12-11,17:30,15,15. Spieltag,131,VfL Wolfsburg,16,VfB Stuttgart,0,1,0,2,2,away,,,True
60975,2021,2021-12-12,14:30,15,15. Spieltag,115,SpVgg Greuther Fürth,80,1. FC Union Berlin,0,0,1,0,1,home,,,True
60973,2021,2021-12-12,16:30,15,15. Spieltag,91,Eintracht Frankfurt,6,Bayer 04 Leverkusen,2,2,5,2,7,home,,,True
60986,2021,2021-12-14,17:30,16,16. Spieltag,16,VfB Stuttgart,40,FC Bayern München,0,1,0,5,5,away,,,True
60980,2021,2021-12-14,19:30,16,16. Spieltag,83,DSC Arminia Bielefeld,129,VfL Bochum,0,0,2,0,2,home,,,True
60985,2021,2021-12-14,19:30,16,16. Spieltag,81,1. FSV Mainz 05,54,Hertha BSC,2,0,4,0,4,home,,,True
60988,2021,2021-12-14,19:30,16,16. Spieltag,131,VfL Wolfsburg,65,1. FC Köln,1,1,2,3,5,away,,,True
60984,2021,2021-12-15,17:30,16,16. Spieltag,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,1,1,2,3,5,away,,,True
60981,2021,2021-12-15,19:30,16,16. Spieltag,95,FC Augsburg,1635,RB Leipzig,0,1,1,1,2,draw,,,True
60982,2021,2021-12-15,19:30,16,16. Spieltag,6,Bayer 04 Leverkusen,175,TSG Hoffenheim,1,0,2,2,4,draw,,,True
60983,2021,2021-12-15,19:30,16,16. Spieltag,7,Borussia Dortmund,115,SpVgg Greuther Fürth,1,0,3,0,3,home,,,True
60987,2021,2021-12-15,19:30,16,16. Spieltag,80,1. FC Union Berlin,112,SC Freiburg,0,0,0,0,0,draw,,,True
60989,2021,2021-12-17,19:30,17,17. Spieltag,40,FC Bayern München,131,VfL Wolfsburg,1,0,4,0,4,home,,,True
60990,2021,2021-12-18,14:30,17,17. Spieltag,129,VfL Bochum,80,1. FC Union Berlin,0,1,0,1,1,away,,,True
60991,2021,2021-12-18,14:30,17,17. Spieltag,91,Eintracht Frankfurt,81,1. FSV Mainz 05,1,0,1,0,1,home,,,True
60993,2021,2021-12-18,14:30,17,17. Spieltag,115,SpVgg Greuther Fürth,95,FC Augsburg,0,0,0,0,0,draw,,,True
60995,2021,2021-12-18,14:30,17,17. Spieltag,175,TSG Hoffenheim,87,Borussia Mönchengladbach,0,1,1,1,2,draw,,,True
60997,2021,2021-12-18,14:30,17,17. Spieltag,1635,RB Leipzig,83,DSC Arminia Bielefeld,0,0,0,2,2,away,,,True
60994,2021,2021-12-18,17:30,17,17. Spieltag,54,Hertha BSC,7,Borussia Dortmund,0,1,3,2,5,home,,,True
60992,2021,2021-12-19,14:30,17,17. Spieltag,112,SC Freiburg,6,Bayer 04 Leverkusen,1,1,2,1,3,home,,,True
60996,2021,2021-12-19,16:30,17,17. Spieltag,65,1. FC Köln,16,VfB Stuttgart,0,0,1,0,1,home,,,True
60999,2021,2022-01-07,19:30,18,18. Spieltag,40,FC Bayern München,87,Borussia Mönchengladbach,1,2,1,2,3,away,,,True
60998,2021,2022-01-08,14:30,18,18. Spieltag,6,Bayer 04 Leverkusen,80,1. FC Union Berlin,1,1,2,2,4,draw,,,True
61002,2021,2022-01-08,14:30,18,18. Spieltag,112,SC Freiburg,83,DSC Arminia Bielefeld,1,0,2,2,4,draw,,,True
61003,2021,2022-01-08,14:30,18,18. Spieltag,115,SpVgg Greuther Fürth,16,VfB Stuttgart,0,0,0,0,0,draw,,,True
61005,2021,2022-01-08,14:30,18,18. Spieltag,175,TSG Hoffenheim,95,FC Augsburg,2,1,3,1,4,home,,,True
61006,2021,2022-01-08,14:30,18,18. Spieltag,1635,RB Leipzig,81,1. FSV Mainz 05,1,0,4,1,5,home,,,True
61001,2021,2022-01-08,17:30,18,18. Spieltag,91,Eintracht Frankfurt,7,Borussia Dortmund,2,0,2,3,5,away,,,True
61004,2021,2022-01-09,14:30,18,18. Spieltag,54,Hertha BSC,65,1. FC Köln,0,2,1,3,4,away,,,True
61000,2021,2022-01-09,16:30,18,18. Spieltag,129,VfL Bochum,131,VfL Wolfsburg,0,0,1,0,1,home,,,True
61009,2021,2022-01-14,19:30,19,19. Spieltag,7,Borussia Dortmund,112,SC Freiburg,3,0,5,1,6,home,,,True
61011,2021,2022-01-15,14:30,19,19. Spieltag,65,1. FC Köln,40,FC Bayern München,0,2,0,4,4,away,,,True
61012,2021,2022-01-15,14:30,19,19. Spieltag,81,1. FSV Mainz 05,129,VfL Bochum,0,0,1,0,1,home,,,True
61013,2021,2022-01-15,14:30,19,19. Spieltag,16,VfB Stuttgart,1635,RB Leipzig,0,1,0,2,2,away,,,True
61014,2021,2022-01-15,14:30,19,19. Spieltag,80,1. FC Union Berlin,175,TSG Hoffenheim,1,1,2,1,3,home,,,True
61015,2021,2022-01-15,14:30,19,19. Spieltag,131,VfL Wolfsburg,54,Hertha BSC,0,0,0,0,0,draw,,,True
61010,2021,2022-01-15,17:30,19,19. Spieltag,87,Borussia Mönchengladbach,6,Bayer 04 Leverkusen,0,0,1,2,3,away,,,True
61008,2021,2022-01-16,14:30,19,19. Spieltag,95,FC Augsburg,91,Eintracht Frankfurt,1,1,1,1,2,draw,,,True
61007,2021,2022-01-16,16:30,19,19. Spieltag,83,DSC Arminia Bielefeld,115,SpVgg Greuther Fürth,1,1,2,2,4,draw,,,True
61019,2021,2022-01-21,19:30,20,20. Spieltag,91,Eintracht Frankfurt,83,DSC Arminia Bielefeld,0,2,0,2,2,away,,,True
61016,2021,2022-01-22,14:30,20,20. Spieltag,6,Bayer 04 Leverkusen,95,FC Augsburg,2,0,5,1,6,home,,,True
61018,2021,2022-01-22,14:30,20,20. Spieltag,87,Borussia Mönchengladbach,80,1. FC Union Berlin,1,1,1,2,3,away,,,True
61020,2021,2022-01-22,14:30,20,20. Spieltag,112,SC Freiburg,16,VfB Stuttgart,1,0,2,0,2,home,,,True
61021,2021,2022-01-22,14:30,20,20. Spieltag,115,SpVgg Greuther Fürth,81,1. FSV Mainz 05,1,0,2,1,3,home,,,True
61023,2021,2022-01-22,14:30,20,20. Spieltag,175,TSG Hoffenheim,7,Borussia Dortmund,1,1,2,3,5,away,,,True
61017,2021,2022-01-22,17:30,20,20. Spieltag,129,VfL Bochum,65,1. FC Köln,1,2,2,2,4,draw,,,True
61024,2021,2022-01-23,14:30,20,20. Spieltag,1635,RB Leipzig,131,VfL Wolfsburg,0,0,2,0,2,home,,,True
61022,2021,2022-01-23,16:30,20,20. Spieltag,54,Hertha BSC,40,FC Bayern München,0,2,1,4,5,away,,,True
61029,2021,2022-02-04,19:30,21,21. Spieltag,54,Hertha BSC,129,VfL Bochum,1,0,1,1,2,draw,,,True
61025,2021,2022-02-05,14:30,21,21. Spieltag,83,DSC Arminia Bielefeld,87,Borussia Mönchengladbach,1,1,1,1,2,draw,,,True
61026,2021,2022-02-05,14:30,21,21. Spieltag,95,FC Augsburg,80,1. FC Union Berlin,1,0,2,0,2,home,,,True
61030,2021,2022-02-05,14:30,21,21. Spieltag,65,1. FC Köln,112,SC Freiburg,1,0,1,0,1,home,,,True
61031,2021,2022-02-05,14:30,21,21. Spieltag,81,1. FSV Mainz 05,175,TSG Hoffenheim,0,0,2,0,2,home,,,True
61032,2021,2022-02-05,14:30,21,21. Spieltag,16,VfB Stuttgart,91,Eintracht Frankfurt,1,1,2,3,5,away,,,True
61027,2021,2022-02-05,17:30,21,21. Spieltag,40,FC Bayern München,1635,RB Leipzig,2,1,3,2,5,home,,,True
61028,2021,2022-02-06,14:30,21,21. Spieltag,7,Borussia Dortmund,6,Bayer 04 Leverkusen,1,3,2,5,7,away,,,True
61033,2021,2022-02-06,16:30,21,21. Spieltag,131,VfL Wolfsburg,115,SpVgg Greuther Fürth,1,1,4,1,5,home,,,True
61041,2021,2022-02-11,19:30,22,22. Spieltag,1635,RB Leipzig,65,1. FC Köln,1,0,3,1,4,home,,,True
61035,2021,2022-02-12,14:30,22,22. Spieltag,129,VfL Bochum,40,FC Bayern München,4,1,4,2,6,home,,,True
61036,2021,2022-02-12,14:30,22,22. Spieltag,87,Borussia Mönchengladbach,95,FC Augsburg,1,0,3,2,5,home,,,True
61037,2021,2022-02-12,14:30,22,22. Spieltag,91,Eintracht Frankfurt,131,VfL Wolfsburg,0,1,0,2,2,away,,,True
61038,2021,2022-02-12,14:30,22,22. Spieltag,112,SC Freiburg,81,1. FSV Mainz 05,0,1,1,1,2,draw,,,True
61039,2021,2022-02-12,14:30,22,22. Spieltag,115,SpVgg Greuther Fürth,54,Hertha BSC,1,0,2,1,3,home,,,True
61034,2021,2022-02-12,17:30,22,22. Spieltag,6,Bayer 04 Leverkusen,16,VfB Stuttgart,1,0,4,2,6,home,,,True
61042,2021,2022-02-13,14:30,22,22. Spieltag,80,1. FC Union Berlin,7,Borussia Dortmund,0,2,0,3,3,away,,,True
61040,2021,2022-02-13,16:30,22,22. Spieltag,175,TSG Hoffenheim,83,DSC Arminia Bielefeld,1,0,2,0,2,home,,,True
61049,2021,2022-02-18,19:30,23,23. Spieltag,81,1. FSV Mainz 05,6,Bayer 04 Leverkusen,0,1,3,2,5,home,,,True
61043,2021,2022-02-19,14:30,23,23. Spieltag,83,DSC Arminia Bielefeld,80,1. FC Union Berlin,0,0,1,0,1,home,,,True
61044,2021,2022-02-19,14:30,23,23. Spieltag,95,FC Augsburg,112,SC Freiburg,1,2,1,2,3,away,,,True
61050,2021,2022-02-19,14:30,23,23. Spieltag,16,VfB Stuttgart,129,VfL Bochum,0,0,1,1,2,draw,,,True
61051,2021,2022-02-19,14:30,23,23. Spieltag,131,VfL Wolfsburg,175,TSG Hoffenheim,1,0,1,2,3,away,,,True
61048,2021,2022-02-19,17:30,23,23. Spieltag,65,1. FC Köln,91,Eintracht Frankfurt,0,0,1,0,1,home,,,True
61045,2021,2022-02-20,14:30,23,23. Spieltag,40,FC Bayern München,115,SpVgg Greuther Fürth,0,1,4,1,5,home,,,True
61046,2021,2022-02-20,16:30,23,23. Spieltag,7,Borussia Dortmund,87,Borussia Mönchengladbach,2,0,6,0,6,home,,,True
61047,2021,2022-02-20,18:30,23,23. Spieltag,54,Hertha BSC,1635,RB Leipzig,0,1,1,6,7,away,,,True
61059,2021,2022-02-25,19:30,24,24. Spieltag,175,TSG Hoffenheim,16,VfB Stuttgart,0,0,2,1,3,home,,,True
61053,2021,2022-02-26,14:30,24,24. Spieltag,6,Bayer 04 Leverkusen,83,DSC Arminia Bielefeld,1,0,3,0,3,home,,,True
61055,2021,2022-02-26,14:30,24,24. Spieltag,87,Borussia Mönchengladbach,131,VfL Wolfsburg,1,2,2,2,4,draw,,,True
61057,2021,2022-02-26,14:30,24,24. Spieltag,112,SC Freiburg,54,Hertha BSC,1,0,3,0,3,home,,,True
61058,2021,2022-02-26,14:30,24,24. Spieltag,115,SpVgg Greuther Fürth,65,1. FC Köln,0,0,1,1,2,draw,,,True
61060,2021,2022-02-26,14:30,24,24. Spieltag,80,1. FC Union Berlin,81,1. FSV Mainz 05,1,0,3,1,4,home,,,True
61056,2021,2022-02-26,17:30,24,24. Spieltag,91,Eintracht Frankfurt,40,FC Bayern München,0,0,0,1,1,away,,,True
61054,2021,2022-02-27,14:30,24,24. Spieltag,129,VfL Bochum,1635,RB Leipzig,0,0,0,1,1,away,,,True
61052,2021,2022-02-27,16:30,24,24. Spieltag,95,FC Augsburg,7,Borussia Dortmund,0,1,1,1,2,draw,,,True
61061,2021,2022-03-04,19:30,25,25. Spieltag,83,DSC Arminia Bielefeld,95,FC Augsburg,0,0,0,1,1,away,,,True
61062,2021,2022-03-05,14:30,25,25. Spieltag,40,FC Bayern München,6,Bayer 04 Leverkusen,1,1,1,1,2,draw,,,True
61063,2021,2022-03-05,14:30,25,25. Spieltag,129,VfL Bochum,115,SpVgg Greuther Fürth,1,0,2,1,3,home,,,True
61064,2021,2022-03-05,14:30,25,25. Spieltag,54,Hertha BSC,91,Eintracht Frankfurt,0,1,1,4,5,away,,,True
61067,2021,2022-03-05,14:30,25,25. Spieltag,1635,RB Leipzig,112,SC Freiburg,0,1,1,1,2,draw,,,True
61069,2021,2022-03-05,14:30,25,25. Spieltag,131,VfL Wolfsburg,80,1. FC Union Berlin,1,0,1,0,1,home,,,True
61068,2021,2022-03-05,17:30,25,25. Spieltag,16,VfB Stuttgart,87,Borussia Mönchengladbach,1,2,3,2,5,home,,,True
61065,2021,2022-03-06,16:30,25,25. Spieltag,65,1. FC Köln,175,TSG Hoffenheim,0,0,0,1,1,away,,,True
61075,2021,2022-03-12,14:30,26,26. Spieltag,112,SC Freiburg,131,VfL Wolfsburg,2,0,3,2,5,home,,,True
61077,2021,2022-03-12,14:30,26,26. Spieltag,175,TSG Hoffenheim,40,FC Bayern München,1,1,1,1,2,draw,,,True
61078,2021,2022-03-12,14:30,26,26. Spieltag,80,1. FC Union Berlin,16,VfB Stuttgart,1,0,1,1,2,draw,,,True
61073,2021,2022-03-12,17:30,26,26. Spieltag,87,Borussia Mönchengladbach,54,Hertha BSC,1,0,2,0,2,home,,,True
61071,2021,2022-03-13,14:30,26,26. Spieltag,6,Bayer 04 Leverkusen,65,1. FC Köln,0,0,0,1,1,away,,,True
61072,2021,2022-03-13,16:30,26,26. Spieltag,7,Borussia Dortmund,83,DSC Arminia Bielefeld,1,0,1,0,1,home,,,True
61074,2021,2022-03-13,16:30,26,26. Spieltag,91,Eintracht Frankfurt,129,VfL Bochum,0,1,2,1,3,home,,,True
61076,2021,2022-03-13,18:30,26,26. Spieltag,115,SpVgg Greuther Fürth,1635,RB Leipzig,1,4,1,6,7,away,,,True
61066,2021,2022-03-16,17:30,25,25. Spieltag,81,1. FSV Mainz 05,7,Borussia Dortmund,0,0,0,1,1,away,,,True
61080,2021,2022-03-18,19:30,27,27. Spieltag,129,VfL Bochum,87,Borussia Mönchengladbach,0,0,0,2,2,away,,,True
61081,2021,2022-03-19,14:30,27,27. Spieltag,115,SpVgg Greuther Fürth,112,SC Freiburg,0,0,0,0,0,draw,,,True
61082,2021,2022-03-19,14:30,27,27. Spieltag,54,Hertha BSC,175,TSG Hoffenheim,1,0,3,0,3,home,,,True
61084,2021,2022-03-19,14:30,27,27. Spieltag,81,1. FSV Mainz 05,83,DSC Arminia Bielefeld,1,0,4,0,4,home,,,True
61086,2021,2022-03-19,14:30,27,27. Spieltag,16,VfB Stuttgart,95,FC Augsburg,1,2,3,2,5,home,,,True
61079,2021,2022-03-19,17:30,27,27. Spieltag,40,FC Bayern München,80,1. FC Union Berlin,3,0,4,0,4,home,,,True
61085,2021,2022-03-20,14:30,27,27. Spieltag,1635,RB Leipzig,91,Eintracht Frankfurt,0,0,0,0,0,draw,,,True
61087,2021,2022-03-20,16:30,27,27. Spieltag,131,VfL Wolfsburg,6,Bayer 04 Leverkusen,0,0,0,2,2,away,,,True
61083,2021,2022-03-20,18:30,27,27. Spieltag,65,1. FC Köln,7,Borussia Dortmund,1,1,1,1,2,draw,,,True
61096,2021,2022-04-01,18:30,28,28. Spieltag,80,1. FC Union Berlin,65,1. FC Köln,0,0,1,0,1,home,,,True
61088,2021,2022-04-02,13:30,28,28. Spieltag,83,DSC Arminia Bielefeld,16,VfB Stuttgart,0,1,1,1,2,draw,,,True
61090,2021,2022-04-02,13:30,28,28. Spieltag,6,Bayer 04 Leverkusen,54,Hertha BSC,2,1,2,1,3,home,,,True
61093,2021,2022-04-02,13:30,28,28. Spieltag,91,Eintracht Frankfurt,115,SpVgg Greuther Fürth,0,0,0,0,0,draw,,,True
61094,2021,2022-04-02,13:30,28,28. Spieltag,112,SC Freiburg,40,FC Bayern München,0,0,1,4,5,away,,,True
61095,2021,2022-04-02,13:30,28,28. Spieltag,175,TSG Hoffenheim,129,VfL Bochum,0,1,1,2,3,away,,,True
61091,2021,2022-04-02,16:30,28,28. Spieltag,7,Borussia Dortmund,1635,RB Leipzig,0,2,1,4,5,away,,,True
61089,2021,2022-04-03,13:30,28,28. Spieltag,95,FC Augsburg,131,VfL Wolfsburg,1,0,3,0,3,home,,,True
61092,2021,2022-04-03,15:30,28,28. Spieltag,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,0,1,1,2,draw,,,True
61070,2021,2022-04-06,16:30,26,26. Spieltag,95,FC Augsburg,81,1. FSV Mainz 05,1,0,2,1,3,home,,,True
61104,2021,2022-04-08,18:30,29,29. Spieltag,16,VfB Stuttgart,7,Borussia Dortmund,0,1,0,2,2,away,,,True
61097,2021,2022-04-09,13:30,29,29. Spieltag,40,FC Bayern München,95,FC Augsburg,0,0,1,0,1,home,,,True
61100,2021,2022-04-09,13:30,29,29. Spieltag,115,SpVgg Greuther Fürth,87,Borussia Mönchengladbach,0,2,0,2,2,away,,,True
61102,2021,2022-04-09,13:30,29,29. Spieltag,65,1. FC Köln,81,1. FSV Mainz 05,0,1,3,2,5,home,,,True
61105,2021,2022-04-09,13:30,29,29. Spieltag,131,VfL Wolfsburg,83,DSC Arminia Bielefeld,2,0,4,0,4,home,,,True
61101,2021,2022-04-09,16:30,29,29. Spieltag,54,Hertha BSC,80,1. FC Union Berlin,0,1,1,4,5,away,,,True
61098,2021,2022-04-10,13:30,29,29. Spieltag,129,VfL Bochum,6,Bayer 04 Leverkusen,0,0,0,0,0,draw,,,True
61099,2021,2022-04-10,15:30,29,29. Spieltag,91,Eintracht Frankfurt,112,SC Freiburg,0,1,1,2,3,away,,,True
61103,2021,2022-04-10,17:30,29,29. Spieltag,1635,RB Leipzig,175,TSG Hoffenheim,3,0,3,0,3,home,,,True
61107,2021,2022-04-16,13:30,30,30. Spieltag,95,FC Augsburg,54,Hertha BSC,0,0,0,1,1,away,,,True
61109,2021,2022-04-16,13:30,30,30. Spieltag,7,Borussia Dortmund,131,VfL Wolfsburg,5,0,6,1,7,home,,,True
61111,2021,2022-04-16,13:30,30,30. Spieltag,112,SC Freiburg,129,VfL Bochum,2,0,3,0,3,home,,,True
61113,2021,2022-04-16,13:30,30,30. Spieltag,81,1. FSV Mainz 05,16,VfB Stuttgart,0,0,0,0,0,draw,,,True
61110,2021,2022-04-16,16:30,30,30. Spieltag,87,Borussia Mönchengladbach,65,1. FC Köln,0,3,1,3,4,away,,,True
61106,2021,2022-04-17,13:30,30,30. Spieltag,83,DSC Arminia Bielefeld,40,FC Bayern München,0,2,0,3,3,away,,,True
61112,2021,2022-04-17,15:30,30,30. Spieltag,175,TSG Hoffenheim,115,SpVgg Greuther Fürth,0,0,0,0,0,draw,,,True
61114,2021,2022-04-17,15:30,30,30. Spieltag,80,1. FC Union Berlin,91,Eintracht Frankfurt,2,0,2,0,2,home,,,True
61108,2021,2022-04-17,17:30,30,30. Spieltag,6,Bayer 04 Leverkusen,1635,RB Leipzig,0,0,0,1,1,away,,,True
61123,2021,2022-04-22,18:30,31,31. Spieltag,131,VfL Wolfsburg,81,1. FSV Mainz 05,5,0,5,0,5,home,,,True
61117,2021,2022-04-23,13:30,31,31. Spieltag,91,Eintracht Frankfurt,175,TSG Hoffenheim,1,1,2,2,4,draw,,,True
61118,2021,2022-04-23,13:30,31,31. Spieltag,112,SC Freiburg,87,Borussia Mönchengladbach,0,2,3,3,6,draw,,,True
61119,2021,2022-04-23,13:30,31,31. Spieltag,115,SpVgg Greuther Fürth,6,Bayer 04 Leverkusen,1,2,1,4,5,away,,,True
61121,2021,2022-04-23,13:30,31,31. Spieltag,65,1. FC Köln,83,DSC Arminia Bielefeld,2,1,3,1,4,home,,,True
61122,2021,2022-04-23,13:30,31,31. Spieltag,1635,RB Leipzig,80,1. FC Union Berlin,0,0,1,2,3,away,,,True
61115,2021,2022-04-23,16:30,31,31. Spieltag,40,FC Bayern München,7,Borussia Dortmund,2,0,3,1,4,home,,,True
61116,2021,2022-04-24,13:30,31,31. Spieltag,129,VfL Bochum,95,FC Augsburg,0,2,0,2,2,away,,,True
61120,2021,2022-04-24,15:30,31,31. Spieltag,54,Hertha BSC,16,VfB Stuttgart,1,0,2,0,2,home,,,True
61132,2021,2022-04-29,18:30,32,32. Spieltag,80,1. FC Union Berlin,115,SpVgg Greuther Fürth,0,1,1,1,2,draw,,,True
61124,2021,2022-04-30,13:30,32,32. Spieltag,83,DSC Arminia Bielefeld,54,Hertha BSC,0,0,1,1,2,draw,,,True
61125,2021,2022-04-30,13:30,32,32. Spieltag,95,FC Augsburg,65,1. FC Köln,0,2,1,4,5,away,,,True
61127,2021,2022-04-30,13:30,32,32. Spieltag,7,Borussia Dortmund,129,VfL Bochum,2,2,3,4,7,away,,,True
61130,2021,2022-04-30,13:30,32,32. Spieltag,81,1. FSV Mainz 05,40,FC Bayern München,2,1,3,1,4,home,,,True
61131,2021,2022-04-30,13:30,32,32. Spieltag,16,VfB Stuttgart,131,VfL Wolfsburg,0,1,1,1,2,draw,,,True
61129,2021,2022-04-30,16:30,32,32. Spieltag,175,TSG Hoffenheim,112,SC Freiburg,1,1,3,4,7,away,,,True
61126,2021,2022-05-02,18:30,32,32. Spieltag,6,Bayer 04 Leverkusen,91,Eintracht Frankfurt,1,0,2,0,2,home,,,True
61128,2021,2022-05-02,18:30,32,32. Spieltag,87,Borussia Mönchengladbach,1635,RB Leipzig,2,1,3,1,4,home,,,True
61134,2021,2022-05-06,18:30,33,33. Spieltag,129,VfL Bochum,83,DSC Arminia Bielefeld,1,1,2,1,3,home,,,True
61136,2021,2022-05-07,13:30,33,33. Spieltag,112,SC Freiburg,80,1. FC Union Berlin,0,3,1,4,5,away,,,True
61137,2021,2022-05-07,13:30,33,33. Spieltag,115,SpVgg Greuther Fürth,7,Borussia Dortmund,0,1,1,3,4,away,,,True
61139,2021,2022-05-07,13:30,33,33. Spieltag,175,TSG Hoffenheim,6,Bayer 04 Leverkusen,2,1,2,4,6,away,,,True
61140,2021,2022-05-07,13:30,33,33. Spieltag,65,1. FC Köln,131,VfL Wolfsburg,0,1,0,1,1,away,,,True
61138,2021,2022-05-07,16:30,33,33. Spieltag,54,Hertha BSC,81,1. FSV Mainz 05,1,1,1,2,3,away,,,True
61135,2021,2022-05-08,13:30,33,33. Spieltag,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,0,1,1,1,2,draw,,,True
61133,2021,2022-05-08,15:30,33,33. Spieltag,40,FC Bayern München,16,VfB Stuttgart,2,1,2,2,4,draw,,,True
61141,2021,2022-05-08,17:30,33,33. Spieltag,1635,RB Leipzig,95,FC Augsburg,1,0,4,0,4,home,,,True
61142,2021,2022-05-14,13:30,34,34. Spieltag,83,DSC Arminia Bielefeld,1635,RB Leipzig,0,0,1,1,2,draw,,,True
